Experiment,Family,Mean_KS,95% CI Low,95% CI High,Mean p-value,Median p-value
ha_based,PF14473,1.0,1.0,1.0,1.0,1.0
ha_based,PF21477,0.5882999999999999,0.5,0.6,0.06863285630777889,0.05244755244755244
ha_based,PF20692,1.0,1.0,1.0,1.0,1.0
ha_based,PF04579,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF15298,1.0,1.0,1.0,1.0,1.0
ha_based,PF21058,1.0,1.0,1.0,1.0,1.0
ha_based,PF03061,0.4297619047619047,0.23809523809523808,0.5714285714285714,0.10120368201090985,0.041088503979639056
ha_based,PF02902,0.8264666666666667,0.6,0.9333333333333333,0.0010061899261927345,5.608650782967649e-06
ha_based,PF12848,1.0,1.0,1.0,1.0,1.0
ha_based,PF04799,1.0,1.0,1.0,1.0,1.0
ha_based,PF00988,1.0,1.0,1.0,1.0,1.0
ha_based,PF18150,1.0,1.0,1.0,0.0021645021645021645,0.0021645021645021645
ha_based,PF05057,1.0,1.0,1.0,1.0,1.0
ha_based,PF01846,0.8055,0.6,1.0,0.014910368269501394,0.002056766762649115
ha_based,PF17838,0.7516190476190477,0.5238095238095238,0.9047619047619048,0.001107475091663426,3.16081952683007e-06
ha_based,PF12063,1.0,1.0,1.0,1.0,1.0
ha_based,PF17215,1.0,1.0,1.0,1.0,1.0
ha_based,PF01410,0.5073272727272727,0.32681818181818184,0.7454545454545455,0.0009711102923636197,7.504192061607179e-07
ha_based,PF13848,0.9009111111111112,0.8222222222222222,0.9333333333333333,2.766403359347586e-10,4.9219945334543523e-20
ha_based,PF10401,0.953,0.8095238095238095,1.0,2.0472660639595273e-07,1.5605902670238322e-10
ha_based,PF05270,1.0,1.0,1.0,1.0,1.0
ha_based,PF00521,1.0,1.0,1.0,1.0,1.0
ha_based,PF00002,0.4553882978723404,0.32969858156028364,0.5709219858156028,4.378568055460806e-30,1.1669975369987127e-107
ha_based,PF21365,0.774,0.6666666666666666,0.9047619047619048,5.468604247476025e-05,3.16081952683007e-06
ha_based,PF04130,0.6977000000000001,0.4,1.0,0.06257005997098876,0.012340600575894691
ha_based,PF00786,0.4368351648351648,0.21978021978021978,0.6593406593406593,0.0022985352487900697,2.7821136045384295e-08
ha_based,PF02199,0.999,1.0,1.0,0.10150000000000003,0.09999999999999999
ha_based,PF21227,1.0,1.0,1.0,1.0,1.0
ha_based,PF12180,1.0,1.0,1.0,1.0,1.0
ha_based,PF03285,0.48883333333333334,0.16666666666666666,0.8333333333333334,0.5470064935064934,0.474025974025974
ha_based,PF17490,1.0,1.0,1.0,1.0,1.0
ha_based,PF15722,1.0,1.0,1.0,1.0,1.0
ha_based,PF21381,0.9986666666666667,1.0,1.0,0.10200000000000001,0.09999999999999999
ha_based,PF18574,0.9766666666666668,0.8333333333333334,1.0,0.008151515151515151,0.0021645021645021645
ha_based,PF05835,0.9115,0.5,1.0,0.047242424242424245,0.0021645021645021645
ha_based,PF05255,1.0,1.0,1.0,1.0,1.0
ha_based,PF08265,1.0,1.0,1.0,1.0,1.0
ha_based,PF06842,1.0,1.0,1.0,1.0,1.0
ha_based,PF08441,0.9843083333333333,0.9333333333333333,1.0,2.693195033090738e-54,5.280319800035776e-69
ha_based,PF05773,0.3263555555555556,0.2,0.5333333333333333,0.08217217476726435,0.025096204154622846
ha_based,PF03159,1.0,1.0,1.0,1.0,1.0
ha_based,PF01501,0.668,0.5555555555555556,0.7777777777777778,6.322881571680034e-06,6.943660530770359e-08
ha_based,PF15063,1.0,1.0,1.0,1.0,1.0
ha_based,PF01230,0.9786666666666668,0.6666666666666666,1.0,0.13180000000000003,0.09999999999999999
ha_based,PF03171,0.9996666666666666,1.0,1.0,0.10050000000000002,0.09999999999999999
ha_based,PF11527,1.0,1.0,1.0,1.0,1.0
ha_based,PF00728,0.573,0.3333333333333333,0.6666666666666666,0.7112999999999998,0.6
ha_based,PF01590,0.5848095238095237,0.5238095238095238,0.6190476190476191,0.0022440689398193735,0.0010476799723305502
ha_based,PF04916,1.0,1.0,1.0,1.0,1.0
ha_based,PF00812,0.9978928571428571,0.9642857142857143,1.0,1.8573113675937726e-15,2.6148266473233464e-16
ha_based,PF01401,1.0,1.0,1.0,1.0,1.0
ha_based,PF02260,0.99,0.8333333333333334,1.0,0.0036861471861471865,0.0021645021645021645
ha_based,PF06954,1.0,1.0,1.0,1.0,1.0
ha_based,PF12036,1.0,1.0,1.0,1.0,1.0
ha_based,PF16898,1.0,1.0,1.0,1.0,1.0
ha_based,PF02525,1.0,1.0,1.0,1.0,1.0
ha_based,PF10568,0.999,1.0,1.0,0.10150000000000003,0.09999999999999999
ha_based,PF04731,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF00348,0.8755,0.6666666666666666,1.0,0.04321861471861472,0.025974025974025972
ha_based,PF08623,1.0,1.0,1.0,1.0,1.0
ha_based,PF10264,1.0,1.0,1.0,1.0,1.0
ha_based,PF01380,1.0,1.0,1.0,1.0,1.0
ha_based,PF10250,1.0,1.0,1.0,1.0,1.0
ha_based,PF15966,1.0,1.0,1.0,1.0,1.0
ha_based,PF00575,0.2535,0.10714285714285714,0.5,0.4546348856413208,0.3506382141764657
ha_based,PF15300,0.6927121212121212,0.6666666666666666,0.696969696969697,7.610031315287261e-14,1.2336589433984272e-15
ha_based,PF01909,0.4225238095238095,0.19047619047619047,0.7142857142857143,0.1943132784963442,0.041088503979639056
ha_based,PF13174,0.6296666666666667,0.3333333333333333,0.8333333333333334,0.3014632034632034,0.14285714285714285
ha_based,PF18392,1.0,1.0,1.0,1.0,1.0
ha_based,PF06546,1.0,1.0,1.0,1.0,1.0
ha_based,PF04547,0.9376888888888891,0.8222222222222222,1.0,3.991203294373166e-14,7.714724974066383e-23
ha_based,PF08264,0.7062666666666666,0.3333333333333333,0.9333333333333333,0.02796526660560329,0.00035334499932696196
ha_based,PF06535,0.9906666666666666,0.6666666666666666,1.0,0.11380000000000004,0.09999999999999999
ha_based,PF16183,0.9143333333333333,0.6666666666666666,1.0,0.00017548414905034583,3.8680350227363097e-07
ha_based,PF01421,0.534536036036036,0.46546546546546547,0.5916291291291291,2.548019072110005e-52,5.524248093339151e-88
ha_based,PF03619,0.9381666666666667,0.6666666666666666,1.0,0.018556277056277055,0.0021645021645021645
ha_based,PF00238,1.0,1.0,1.0,1.0,1.0
ha_based,PF00051,0.4706470588235295,0.3602941176470588,0.6397058823529411,4.733132187487729e-09,7.434989395306354e-13
ha_based,PF15696,1.0,1.0,1.0,1.0,1.0
ha_based,PF13676,0.749,0.3333333333333333,1.0,0.17058874458874457,0.025974025974025972
ha_based,PF00069,0.2944035783891981,0.2575154074412235,0.33057126051305463,0.0,0.0
ha_based,PF15985,1.0,1.0,1.0,1.0,1.0
ha_based,PF00517,0.5021666666666667,0.5,0.5,0.47040043290043276,0.474025974025974
ha_based,PF02492,1.0,1.0,1.0,1.0825088224469025e-05,1.0825088224469026e-05
ha_based,PF21533,1.0,1.0,1.0,1.0,1.0
ha_based,PF14844,0.9828000000000001,0.8666666666666667,1.0,1.0093766326331158e-06,1.2893450075787698e-08
ha_based,PF07653,0.11116214689265537,0.05423728813559322,0.18590395480225985,0.0013053228178351514,2.162675565843677e-09
ha_based,PF15125,1.0,1.0,1.0,1.0,1.0
ha_based,PF12901,0.7716666666666665,0.3333333333333333,1.0,0.4284999999999999,0.6
ha_based,PF21276,1.0,1.0,1.0,1.0,1.0
ha_based,PF08516,0.44458169934640535,0.37254901960784315,0.49019607843137253,2.4770940858858107e-10,2.1679136864300103e-14
ha_based,PF18875,0.7245,0.5,1.0,0.1750151515151515,0.14285714285714285
ha_based,PF08504,0.9993333333333333,1.0,1.0,0.10100000000000003,0.09999999999999999
ha_based,PF03987,1.0,1.0,1.0,1.0,1.0
ha_based,PF15170,1.0,1.0,1.0,1.0,1.0
ha_based,PF02209,0.6525357142857143,0.42857142857142855,0.8214285714285714,0.001178719270171016,9.310626704251817e-06
ha_based,PF05018,1.0,1.0,1.0,1.0,1.0
ha_based,PF12360,1.0,1.0,1.0,1.0,1.0
ha_based,PF01494,0.4919,0.4,0.6,0.19957023317240039,0.16782134274394334
ha_based,PF15711,0.3632857142857142,0.3333333333333333,0.5238095238095238,0.15914252191690054,0.1963120402389556
ha_based,PF08912,1.0,1.0,1.0,1.0,1.0
ha_based,PF11857,0.8295,0.5,1.0,0.07473376623376624,0.025974025974025972
ha_based,PF00324,0.9493333333333333,0.8055555555555556,1.0,2.5079476538714766e-12,3.254145066937839e-19
ha_based,PF06465,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF15157,1.0,1.0,1.0,1.0,1.0
ha_based,PF18377,0.9993333333333334,1.0,1.0,0.0022597402597402593,0.0021645021645021645
ha_based,PF01217,0.8567833333333333,0.7166666666666667,0.95,1.8276038460828056e-18,7.642411613083631e-47
ha_based,PF09069,0.8955333333333334,0.6666666666666666,1.0,0.0012673550737531132,3.8680350227363097e-07
ha_based,PF00175,0.425530303030303,0.24242424242424243,0.6060606060606061,0.003755181147518882,1.0420344882837236e-05
ha_based,PF01267,0.995,1.0,1.0,0.1073,0.09999999999999999
ha_based,PF03999,1.0,1.0,1.0,1.0,1.0
ha_based,PF01061,0.9985,1.0,1.0,1.3910238368442698e-05,1.0825088224469026e-05
ha_based,PF02244,0.9994285714285714,1.0,1.0,4.915874096967891e-16,2.6148266473233464e-16
ha_based,PF05175,0.5966666666666667,0.5,0.8333333333333334,0.3230151515151515,0.474025974025974
ha_based,PF05679,0.7584642857142858,0.4642857142857143,0.9642857142857143,0.00041615854690150376,3.4566156457383e-08
ha_based,PF05493,1.0,1.0,1.0,1.0,1.0
ha_based,PF00749,0.955,0.6666666666666666,1.0,0.1668,0.09999999999999999
ha_based,PF18293,1.0,1.0,1.0,1.0,1.0
ha_based,PF00753,0.6458214285714287,0.42857142857142855,0.8571428571428571,0.0013639017885788787,9.310626704251817e-06
ha_based,PF05923,1.0,1.0,1.0,1.0,1.0
ha_based,PF01423,0.891264705882353,0.8161764705882353,0.9485294117647058,1.3560230056371102e-36,5.400186657183636e-58
ha_based,PF09030,1.0,1.0,1.0,1.0,1.0
ha_based,PF02772,1.0,1.0,1.0,1.0,1.0
ha_based,PF04572,1.0,1.0,1.0,1.0,1.0
ha_based,PF00431,0.4381070707070707,0.31002525252525254,0.5475,2.823490738135332e-28,7.00215669514521e-86
ha_based,PF13908,0.78175,0.5555555555555556,0.9444444444444444,7.522011320480221e-05,6.65793427268036e-12
ha_based,PF03002,1.0,1.0,1.0,1.0,1.0
ha_based,PF10522,0.9276666666666668,0.6666666666666666,1.0,0.20670000000000005,0.09999999999999999
ha_based,PF00352,0.9983333333333334,1.0,1.0,0.10250000000000001,0.09999999999999999
ha_based,PF01180,1.0,1.0,1.0,1.0,1.0
ha_based,PF04636,0.9316666666666666,0.6666666666666666,1.0,0.20070000000000005,0.09999999999999999
ha_based,PF00390,0.9993333333333333,1.0,1.0,0.10100000000000003,0.09999999999999999
ha_based,PF18567,1.0,1.0,1.0,1.0,1.0
ha_based,PF00107,0.7121428571428571,0.5333333333333333,0.8380952380952381,6.01902495086806e-11,7.274636586223662e-27
ha_based,PF15337,1.0,1.0,1.0,1.0,1.0
ha_based,PF10470,1.0,1.0,1.0,1.0,1.0
ha_based,PF01273,0.9422417582417584,0.8461538461538461,1.0,1.0303416420454716e-27,2.443021167395587e-46
ha_based,PF12799,0.18723529411764706,0.08496732026143791,0.3333333333333333,0.093155900184534,0.011760203335337427
ha_based,PF05033,0.9333333333333335,0.7619047619047619,1.0,7.113241592579423e-07,1.5605902670238322e-10
ha_based,PF05587,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF02453,0.6896666666666667,0.3333333333333333,1.0,0.2008051948051948,0.14285714285714285
ha_based,PF04511,0.9743333333333333,0.6666666666666666,1.0,0.13850000000000007,0.09999999999999999
ha_based,PF04563,0.9993333333333334,1.0,1.0,0.10100000000000003,0.09999999999999999
ha_based,PF01268,1.0,1.0,1.0,1.0,1.0
ha_based,PF10557,0.999,1.0,1.0,1.850210085875535e-08,1.2893450075787698e-08
ha_based,PF14875,0.8489999999999999,0.3333333333333333,1.0,0.3188,0.09999999999999999
ha_based,PF08075,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF06621,1.0,1.0,1.0,1.0,1.0
ha_based,PF05783,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF21146,0.998,1.0,1.0,0.10300000000000002,0.09999999999999999
ha_based,PF14954,1.0,1.0,1.0,1.0,1.0
ha_based,PF00019,0.8452492492492493,0.7792417417417418,0.8993993993993994,1.3429574754083525e-181,9.597203237269197e-245
ha_based,PF00211,0.33696491228070174,0.2807017543859649,0.4328947368421051,4.4510996921365155e-07,1.629903673232261e-08
ha_based,PF05350,1.0,1.0,1.0,1.0,1.0
ha_based,PF20421,0.9760222222222223,0.8888888888888888,1.0,1.7433080699296524e-13,1.7336460615879513e-24
ha_based,PF08430,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF04502,1.0,1.0,1.0,1.0,1.0
ha_based,PF00152,0.8961000000000001,0.6975000000000001,1.0,0.004221968434042736,0.00021650176448938054
ha_based,PF19274,0.5806666666666667,0.3333333333333333,1.0,0.6881999999999999,0.6
ha_based,PF02824,0.5642999999999999,0.4,0.6,0.10814347571932711,0.05244755244755244
ha_based,PF18658,0.40983333333333327,0.3333333333333333,0.6666666666666666,0.7198917748917749,0.9307359307359307
ha_based,PF00855,0.2140421052631579,0.06842105263157895,0.4,0.08727423642622525,0.00042279865897094
ha_based,PF03874,1.0,1.0,1.0,1.0,1.0
ha_based,PF08833,1.0,1.0,1.0,1.0,1.0
ha_based,PF02194,0.9736666666666668,0.8333333333333334,1.0,0.006885281385281386,0.0021645021645021645
ha_based,PF13176,0.4146190476190476,0.2857142857142857,0.6190476190476191,0.12446361580841081,0.041088503979639056
ha_based,PF02058,1.0,1.0,1.0,1.0,1.0
ha_based,PF10390,0.6296666666666667,0.3333333333333333,1.0,0.6291999999999999,0.6
ha_based,PF15115,1.0,1.0,1.0,1.0,1.0
ha_based,PF16190,0.9993333333333334,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF14672,0.9936601307189543,0.9738562091503268,1.0,6.37951682301871e-68,1.0300260676052116e-88
ha_based,PF01369,0.6419904761904761,0.45714285714285713,0.7714285714285715,5.810819526279255e-08,4.601618325341608e-21
ha_based,PF08669,0.866,0.5,1.0,0.05689393939393939,0.025974025974025972
ha_based,PF16646,1.0,1.0,1.0,1.0,1.0
ha_based,PF00879,0.9947999999999999,0.9,1.0,3.650219749290955e-05,1.0825088224469026e-05
ha_based,PF03036,0.8968,0.7,1.0,0.002782480677217519,0.00021650176448938054
ha_based,PF00838,0.9806666666666668,0.6666666666666666,1.0,0.12870000000000004,0.09999999999999999
ha_based,PF09815,0.90075,0.75,1.0,4.1758633397813035e-10,2.695516830446843e-16
ha_based,PF10393,0.8966666666666667,0.6666666666666666,1.0,0.027119047619047616,0.025974025974025972
ha_based,PF17921,0.6336666666666666,0.3333333333333333,1.0,0.6316999999999998,0.6
ha_based,PF09379,0.5441111111111111,0.39411375661375664,0.671957671957672,1.1891897431396858e-18,2.1559958837046657e-52
ha_based,PF04856,1.0,1.0,1.0,1.0,1.0
ha_based,PF08242,0.5932999999999998,0.5,0.6,0.060446253436965476,0.05244755244755244
ha_based,PF07763,1.0,1.0,1.0,1.0,1.0
ha_based,PF13012,0.9836666666666667,0.6666666666666666,1.0,0.12430000000000002,0.09999999999999999
ha_based,PF03129,0.4858333333333334,0.2215277777777778,0.7222222222222222,0.034313346128473705,0.00018725837572722094
ha_based,PF01759,0.1691666666666667,0.1,0.30833333333333335,0.1748404991070199,0.09873383929588694
ha_based,PF02189,0.8072,0.5333333333333333,1.0,0.00542075859644997,5.2347407307698066e-05
ha_based,PF14370,1.0,1.0,1.0,1.0,1.0
ha_based,PF12203,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF12024,1.0,1.0,1.0,1.0,1.0
ha_based,PF15782,1.0,1.0,1.0,1.0,1.0
ha_based,PF14360,1.0,1.0,1.0,1.0,1.0
ha_based,PF00530,0.7033725490196078,0.575,0.803921568627451,1.5408927560189447e-16,6.732361047539469e-37
ha_based,PF01082,0.908,0.6625000000000002,1.0,0.034067099567099565,0.0021645021645021645
ha_based,PF01018,1.0,1.0,1.0,1.0,1.0
ha_based,PF08332,0.9996666666666667,1.0,1.0,0.002212121212121212,0.0021645021645021645
ha_based,PF14291,1.0,1.0,1.0,1.0,1.0
ha_based,PF16741,1.0,1.0,1.0,1.0,1.0
ha_based,PF16095,1.0,1.0,1.0,1.0,1.0
ha_based,PF01754,0.36028571428571426,0.23809523809523808,0.5714285714285714,0.21665259776865772,0.1963120402389556
ha_based,PF05236,1.0,1.0,1.0,1.0,1.0
ha_based,PF14306,1.0,1.0,1.0,1.0,1.0
ha_based,PF00627,0.1347075098814229,0.08300395256916997,0.2490118577075099,0.09134517484005428,0.04472197681726195
ha_based,PF00887,0.5421904761904761,0.2857142857142857,0.8095238095238095,0.04950244608315924,0.005467427576534314
ha_based,PF17219,1.0,1.0,1.0,1.0,1.0
ha_based,PF02820,0.81025,0.6388888888888888,0.9722222222222222,5.546099570769352e-08,6.65793427268036e-12
ha_based,PF14478,1.0,1.0,1.0,1.0,1.0
ha_based,PF12738,0.7015,0.5,1.0,0.20190692640692637,0.14285714285714285
ha_based,PF07019,1.0,1.0,1.0,1.0,1.0
ha_based,PF00435,0.37213684210526315,0.2419736842105263,0.48947368421052634,1.3025025325820427e-05,3.3630674094092342e-12
ha_based,PF02285,1.0,1.0,1.0,1.0,1.0
ha_based,PF08755,1.0,1.0,1.0,1.0,1.0
ha_based,PF15385,1.0,1.0,1.0,1.0,1.0
ha_based,PF16794,1.0,1.0,1.0,1.0,1.0
ha_based,PF15807,1.0,1.0,1.0,1.0,1.0
ha_based,PF21792,1.0,1.0,1.0,1.0,1.0
ha_based,PF00640,0.16435384615384616,0.09538461538461539,0.2553846153846154,0.01159090782090807,0.0004761551361309491
ha_based,PF21720,1.0,1.0,1.0,1.0,1.0
ha_based,PF13891,1.0,1.0,1.0,1.0,1.0
ha_based,PF01840,0.8616666666666665,0.3333333333333333,1.0,0.3019,0.09999999999999999
ha_based,PF06388,1.0,1.0,1.0,1.0,1.0
ha_based,PF12926,1.0,1.0,1.0,1.0,1.0
ha_based,PF12752,0.69,0.3333333333333333,1.0,0.5428999999999998,0.6
ha_based,PF13599,1.0,1.0,1.0,1.0,1.0
ha_based,PF08409,0.999,1.0,1.0,0.002307359307359308,0.0021645021645021645
ha_based,PF07529,0.6228333333333332,0.3333333333333333,1.0,0.3091861471861472,0.14285714285714285
ha_based,PF15787,0.8777,0.6,1.0,0.0054018056247158415,0.00021650176448938054
ha_based,PF15733,1.0,1.0,1.0,1.0,1.0
ha_based,PF02881,1.0,1.0,1.0,1.0,1.0
ha_based,PF09443,0.9998333333333332,1.0,1.0,0.002188311688311688,0.0021645021645021645
ha_based,PF15227,0.6792539682539682,0.6603174603174603,0.6952380952380952,3.5833927772739348e-127,1.0414365257795386e-138
ha_based,PF08373,0.9940666666666667,0.9333333333333333,1.0,5.198252267055327e-07,1.2893450075787698e-08
ha_based,PF19026,0.9963333333333333,1.0,1.0,0.10540000000000002,0.09999999999999999
ha_based,PF00143,0.9743083333333333,0.9333333333333333,1.0,1.6107329087071137e-45,5.005919181093917e-65
ha_based,PF14608,0.7806727272727273,0.7090909090909091,0.8181818181818182,2.4441485831640573e-11,7.139799132204779e-17
ha_based,PF08687,0.43266666666666664,0.16666666666666666,0.8333333333333334,0.6708398268398268,0.9307359307359307
ha_based,PF00067,0.7543966101694916,0.6965960451977401,0.8022598870056498,0.0,0.0
ha_based,PF01221,0.998,1.0,1.0,0.10300000000000001,0.09999999999999999
ha_based,PF00194,0.39173202614379077,0.35947712418300654,0.5163398692810458,8.864835172973165e-10,7.671627098294242e-10
ha_based,PF09005,1.0,1.0,1.0,1.0,1.0
ha_based,PF00850,0.9636444444444445,0.8666666666666667,1.0,7.303770191454889e-11,1.7336460615879513e-24
ha_based,PF00118,0.8993833333333333,0.8083333333333333,0.9583333333333334,5.417975676362449e-33,1.268415069103443e-51
ha_based,PF21339,0.9498333333333334,0.6666666666666666,1.0,0.016751082251082253,0.0021645021645021645
ha_based,PF07500,0.33,0.19047619047619047,0.5238095238095238,0.2844503671014162,0.1963120402389556
ha_based,PF19532,1.0,1.0,1.0,1.0,1.0
ha_based,PF00536,0.08108184523809522,0.05009920634920635,0.1478298611111111,0.0014912840598945059,2.0911671510231244e-05
ha_based,PF02269,1.0,1.0,1.0,1.0,1.0
ha_based,PF03364,1.0,1.0,1.0,1.0,1.0
ha_based,PF06512,0.8437111111111112,0.8,0.9777777777777777,1.292041807603767e-14,1.4931608716413796e-15
ha_based,PF09007,1.0,1.0,1.0,1.0,1.0
ha_based,PF02262,0.5213333333333332,0.3333333333333333,1.0,0.7710999999999999,0.6
ha_based,PF13553,1.0,1.0,1.0,1.0,1.0
ha_based,PF12895,0.41066666666666674,0.3333333333333333,0.5333333333333333,0.18239328484622502,0.18441617684449832
ha_based,PF00632,0.6234033333333333,0.51,0.7134166666666666,1.1339544949312293e-28,1.662024650833774e-55
ha_based,PF02036,0.35960000000000003,0.2,0.6,0.5946961722488038,0.7869297884777761
ha_based,PF00071,0.7891029065200315,0.7669172932330827,0.8111379194254292,0.0,0.0
ha_based,PF00658,0.6654999999999999,0.6,0.9,0.036298177055142995,0.05244755244755244
ha_based,PF00412,0.5850601537765717,0.5142243328810493,0.6508480325644505,1.0008693706767479e-218,0.0
ha_based,PF17297,1.0,1.0,1.0,1.0,1.0
ha_based,PF16487,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF13229,0.6636666666666667,0.3333333333333333,0.8333333333333334,0.21230086580086577,0.14285714285714285
ha_based,PF13857,0.3604,0.2,0.6,0.5856659161272164,0.7869297884777761
ha_based,PF08312,0.583,0.3333333333333333,1.0,0.6973999999999999,0.6
ha_based,PF05241,0.7195999999999999,0.4,1.0,0.04919146333542618,0.012340600575894691
ha_based,PF01755,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF06418,1.0,1.0,1.0,1.0,1.0
ha_based,PF15825,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF02535,0.5667362637362637,0.4282967032967033,0.7362637362637363,2.1553536841301164e-06,1.6623476218268476e-13
ha_based,PF11461,0.994,1.0,1.0,0.10900000000000003,0.09999999999999999
ha_based,PF02784,0.9996666666666667,1.0,1.0,0.10050000000000002,0.09999999999999999
ha_based,PF19441,1.0,1.0,1.0,1.0,1.0
ha_based,PF15260,1.0,1.0,1.0,1.0,1.0
ha_based,PF15180,1.0,1.0,1.0,1.0,1.0
ha_based,PF17777,0.971,0.6666666666666666,1.0,0.14320000000000002,0.09999999999999999
ha_based,PF20885,0.9992666666666666,1.0,1.0,1.7006460649963974e-08,1.2893450075787698e-08
ha_based,PF02769,0.9385,0.6666666666666666,1.0,0.025344155844155846,0.0021645021645021645
ha_based,PF21343,1.0,1.0,1.0,1.0,1.0
ha_based,PF01063,1.0,1.0,1.0,1.0,1.0
ha_based,PF07479,1.0,1.0,1.0,1.0,1.0
ha_based,PF15018,1.0,1.0,1.0,1.0,1.0
ha_based,PF19303,1.0,1.0,1.0,1.0,1.0
ha_based,PF00024,0.9104761904761905,0.6666666666666666,1.0,2.217157036191264e-05,1.5605902670238322e-10
ha_based,PF02145,0.2668666666666667,0.15555555555555556,0.4888888888888889,0.2191999181603149,0.13630873162897766
ha_based,PF17048,1.0,1.0,1.0,1.0,1.0
ha_based,PF00006,0.9983,1.0,1.0,1.4321591720972519e-05,1.0825088224469026e-05
ha_based,PF10374,0.7186666666666667,0.3333333333333333,1.0,0.5057999999999998,0.6
ha_based,PF20309,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
