family,silhouette,experiment
PF13517,0.8405642388714205,ha_based
PF10190,0.8392665860485093,ha_based
PF00879,0.8391752811505522,ha_based
PF00578,0.8391084948739913,ha_based
PF03359,0.839068251818281,ha_based
PF15619,0.8390117330192695,ha_based
PF04790,0.8386818851799116,ha_based
PF17734,0.8386300498869765,ha_based
PF16533,0.838524825505193,ha_based
PF00048,0.8381009411903174,ha_based
PF00832,0.8379036725909785,ha_based
PF00860,0.8377932139798798,ha_based
PF00429,0.8373913331919562,ha_based
PF05672,0.8358120484932965,ha_based
PF04856,0.835731248604609,ha_based
PF12624,0.8354698208692692,ha_based
PF21114,0.8352625686963743,ha_based
PF00042,0.834810159405597,ha_based
PF15297,0.8345867799523796,ha_based
PF06309,0.8339231527216426,ha_based
PF01704,0.8336708211356111,ha_based
PF02921,0.8334176951433163,ha_based
PF00378,0.8331160603476995,ha_based
PF21255,0.8324670076282503,ha_based
PF18362,0.8319279373840112,ha_based
PF07984,0.8317376335973903,ha_based
PF13843,0.8314471592650413,ha_based
PF01193,0.8304553480376772,ha_based
PF00068,0.8299520339981773,ha_based
PF20801,0.8295803973778371,ha_based
PF10595,0.8294377736221081,ha_based
PF00277,0.8280324985714496,ha_based
PF02463,0.8277820379946919,ha_based
PF00962,0.8256499014855183,ha_based
PF11904,0.8253103734936795,ha_based
PF02285,0.8247016165005467,ha_based
PF06617,0.8227108540016475,ha_based
PF01112,0.8222044112944538,ha_based
PF20887,0.8221659372980665,ha_based
PF21008,0.821555360911871,ha_based
PF16159,0.8215336004811268,ha_based
PF08079,0.8209950150684711,ha_based
PF17450,0.8205943901595728,ha_based
PF12004,0.8194165577799626,ha_based
PF00352,0.8187502982605677,ha_based
PF00670,0.8183203202534739,ha_based
PF03370,0.8176333580401073,ha_based
PF01650,0.8172095538593145,ha_based
PF08373,0.8170788739347873,ha_based
PF02135,0.8166026985075348,ha_based
PF06916,0.8156950482403377,ha_based
PF19047,0.8146288408110733,ha_based
PF00491,0.8136932716025719,ha_based
PF07686,0.8132591907751181,ha_based
PF05572,0.81242773295732,ha_based
PF12444,0.811529044604134,ha_based
PF00026,0.8113369813865804,ha_based
PF19038,0.8112514250988547,ha_based
PF01846,0.810839794543385,ha_based
PF18408,0.8107045814364084,ha_based
PF07500,0.8105256190643567,ha_based
PF00045,0.8099878055947061,ha_based
PF02434,0.808737198627778,ha_based
PF02991,0.8083358361682746,ha_based
PF03920,0.8082091436570512,ha_based
PF03153,0.8079838960588255,ha_based
PF06535,0.8074665608062803,ha_based
PF06189,0.8072298406306588,ha_based
PF08043,0.8064803205365364,ha_based
PF05296,0.8058220824181258,ha_based
PF01275,0.8058045037899644,ha_based
PF04712,0.8033458677136166,ha_based
PF00186,0.8028239836775396,ha_based
PF17814,0.8023269993893722,ha_based
PF01008,0.8021212951190209,ha_based
PF14651,0.8017525304543696,ha_based
PF01596,0.8010970482745288,ha_based
PF11669,0.799598025996417,ha_based
PF01393,0.7990145512484292,ha_based
PF03006,0.798802760170058,ha_based
PF00864,0.798144656524146,ha_based
PF18876,0.7980328188665868,ha_based
PF03109,0.7979109980237002,ha_based
PF18020,0.7972444947893528,ha_based
PF02886,0.7963642292640907,ha_based
PF05118,0.7961725891617211,ha_based
PF06679,0.7958218726270281,ha_based
PF00782,0.7947000480924971,ha_based
PF08374,0.7942753705096919,ha_based
PF00557,0.792985297688765,ha_based
PF08356,0.7926740214531895,ha_based
PF03650,0.7924279915255218,ha_based
PF16165,0.7922923427700578,ha_based
PF00780,0.7917588475508146,ha_based
PF00066,0.7910138658098402,ha_based
PF05255,0.7908592959126048,ha_based
PF16493,0.7903254678957197,ha_based
PF10268,0.7902537504555291,ha_based
PF00036,0.7899230011659605,ha_based
PF04194,0.7895037643759211,ha_based
PF02894,0.7873088651965905,ha_based
PF12260,0.7864211392757621,ha_based
PF09258,0.7848347822826638,ha_based
PF00246,0.7845798407836585,ha_based
PF18139,0.7839159124055105,ha_based
PF02880,0.7836855426368454,ha_based
PF05825,0.7830840220017663,ha_based
PF02932,0.7829111469359367,ha_based
PF13191,0.7817960609366039,ha_based
PF12998,0.7806847794949441,ha_based
PF03770,0.7800255283403044,ha_based
PF03311,0.7798921089493557,ha_based
PF16905,0.7792286560336239,ha_based
PF00191,0.7785776222115556,ha_based
PF03747,0.7784831780154908,ha_based
PF20166,0.7781502214304157,ha_based
PF07531,0.7779901264745731,ha_based
PF07810,0.7764665900996268,ha_based
PF01273,0.776413313333483,ha_based
PF02149,0.7744280521034933,ha_based
PF01387,0.7742454743975715,ha_based
PF01602,0.7734846150381423,ha_based
PF00551,0.7718867112809809,ha_based
PF11057,0.7711322717769253,ha_based
PF05270,0.7708425701196249,ha_based
PF00631,0.7707265911359789,ha_based
PF00919,0.7689706183362583,ha_based
PF21002,0.7689682565862518,ha_based
PF11945,0.7662006148877045,ha_based
PF00005,0.7659066000353967,ha_based
PF16317,0.7655649946247798,ha_based
PF00854,0.7637463434135683,ha_based
PF10248,0.7622616896177836,ha_based
PF07738,0.7610991431130802,ha_based
PF14653,0.7602390451859846,ha_based
PF04157,0.7593674419598083,ha_based
PF00339,0.7587986320614368,ha_based
PF13879,0.7572159019208876,ha_based
PF00711,0.7562181189562086,ha_based
PF10393,0.755961661304945,ha_based
PF02260,0.7551411374489666,ha_based
PF04516,0.7540294699397635,ha_based
PF04831,0.7536936464653656,ha_based
PF01221,0.7530559118264901,ha_based
PF03029,0.751257834588837,ha_based
PF08423,0.7508136789930417,ha_based
PF15260,0.749404429329886,ha_based
PF13774,0.7488178113004806,ha_based
PF02820,0.7479657900693267,ha_based
PF03221,0.7470857787770115,ha_based
PF02010,0.7456335376143957,ha_based
PF14533,0.7453649250608624,ha_based
PF18782,0.7453011316650867,ha_based
PF13520,0.7451243983479757,ha_based
PF03501,0.7432644013694174,ha_based
PF01064,0.7430558044520568,ha_based
PF01762,0.7415055193640228,ha_based
PF13864,0.7411643491492375,ha_based
PF01108,0.7411420222725411,ha_based
PF04051,0.7399322587384193,ha_based
PF05648,0.7395665853539399,ha_based
PF10534,0.7393715249031743,ha_based
PF17045,0.7393711806921999,ha_based
PF13903,0.7390930521893221,ha_based
PF06752,0.7390562625461119,ha_based
PF13833,0.7381847937832202,ha_based
PF11705,0.7364770943415333,ha_based
PF17838,0.7362088698483489,ha_based
PF00382,0.7357333792690772,ha_based
PF21145,0.7348847639266717,ha_based
PF00891,0.7342641175190443,ha_based
PF01084,0.7342524930012947,ha_based
PF00501,0.7331672898784797,ha_based
PF02238,0.7329092074415162,ha_based
PF04153,0.7328777432239924,ha_based
PF03098,0.7323980624231686,ha_based
PF02100,0.7312416219918346,ha_based
PF00291,0.7308528467650814,ha_based
PF00313,0.7306398614781163,ha_based
PF16578,0.7297333689083711,ha_based
PF17736,0.7292667067908795,ha_based
PF08383,0.7288550636557917,ha_based
PF12240,0.7286937888897558,ha_based
PF05047,0.7266624000338393,ha_based
PF02841,0.7261669008125516,ha_based
PF09320,0.7259241489771396,ha_based
PF05383,0.7257475879158937,ha_based
PF08702,0.7245208852957862,ha_based
PF13270,0.7244586714301096,ha_based
PF12756,0.7237981545226913,ha_based
PF02755,0.7233428527895016,ha_based
PF00483,0.7231603451318667,ha_based
PF12423,0.7225022948938292,ha_based
PF21744,0.7216591538728975,ha_based
PF01135,0.7206240966245648,ha_based
PF03155,0.7201748292935387,ha_based
PF06482,0.719647239689396,ha_based
PF14260,0.7185460394541496,ha_based
PF03226,0.7184579170552794,ha_based
PF14654,0.7184465885953132,ha_based
PF12516,0.7176391205549314,ha_based
PF00666,0.7174523813443343,ha_based
PF19722,0.7167153932167564,ha_based
PF00883,0.7165740012631798,ha_based
PF18414,0.7160721202240676,ha_based
PF03388,0.7145861780315853,ha_based
PF11976,0.7135240565740026,ha_based
PF09398,0.713209931696756,ha_based
PF19280,0.7109297053395366,ha_based
PF01641,0.7107357355081849,ha_based
PF08726,0.7103830607119817,ha_based
PF18517,0.7098951386837256,ha_based
PF14965,0.709777954891643,ha_based
PF02469,0.7076194156223886,ha_based
PF14769,0.7073457057902544,ha_based
PF15269,0.7070084135001637,ha_based
PF13959,0.7063294618832985,ha_based
PF04926,0.7061342515647628,ha_based
PF00153,0.7059383805845731,ha_based
PF01825,0.7057727166037637,ha_based
PF08515,0.7046756691423485,ha_based
PF15125,0.7045613090335432,ha_based
PF01485,0.7027042159025528,ha_based
PF08506,0.7020961143046439,ha_based
PF17780,0.7013854082954342,ha_based
PF01416,0.7013681307297984,ha_based
PF05104,0.6995826865927173,ha_based
PF00261,0.6994922259385274,ha_based
PF16622,0.6988582677491444,ha_based
PF12140,0.6982919998981897,ha_based
PF13901,0.6976745039374969,ha_based
PF07657,0.6973024852463822,ha_based
PF00319,0.6961181233910285,ha_based
PF10294,0.6956198269904251,ha_based
PF02351,0.6954682081847761,ha_based
PF08743,0.6954045201235193,ha_based
PF00586,0.6941211143661289,ha_based
PF13917,0.6934698004003654,ha_based
PF09069,0.6931089500792952,ha_based
PF00651,0.6930010047526456,ha_based
PF06664,0.6929411584451994,ha_based
PF14916,0.689377936407639,ha_based
PF07978,0.6879202555001002,ha_based
PF14671,0.6867179184165944,ha_based
PF14954,0.6863180047055653,ha_based
PF15508,0.685366182190149,ha_based
PF02023,0.6844353237771432,ha_based
PF04825,0.6841245852699107,ha_based
PF12024,0.6836301973100771,ha_based
PF08449,0.6827063100788895,ha_based
PF00209,0.6817823766273835,ha_based
PF00024,0.6817499394798802,ha_based
PF19292,0.68102666101169,ha_based
PF06621,0.6799164342578726,ha_based
PF01170,0.6796677114683056,ha_based
PF01501,0.6793443061672118,ha_based
PF11799,0.676520037177708,ha_based
PF08558,0.6753066414237611,ha_based
PF01702,0.6748114488326723,ha_based
PF04819,0.6745506554978391,ha_based
PF13841,0.6744682029260158,ha_based
PF00338,0.6743079423515063,ha_based
PF06730,0.6742331260401861,ha_based
PF21366,0.6734260187209304,ha_based
PF21604,0.6725594608946743,ha_based
PF12717,0.672208119628717,ha_based
PF01459,0.6721975294256797,ha_based
PF13460,0.6720991033986881,ha_based
PF01290,0.671781570058466,ha_based
PF12284,0.6714984287898196,ha_based
PF07502,0.6714906252399961,ha_based
PF00120,0.6708958451592125,ha_based
PF17205,0.6708465919424128,ha_based
PF15663,0.6694560951161623,ha_based
PF03567,0.6693097907945917,ha_based
PF02234,0.6688105393126729,ha_based
PF01048,0.668505482605543,ha_based
PF10256,0.6684499519945607,ha_based
PF05461,0.6666645291077802,ha_based
PF15129,0.6665399262833774,ha_based
PF04548,0.6664745982192143,ha_based
PF12706,0.6654151134365555,ha_based
PF10613,0.6650344776513972,ha_based
PF00157,0.6649254615291211,ha_based
PF05197,0.6646232340379584,ha_based
PF12610,0.664465834214615,ha_based
PF15262,0.6632468990355667,ha_based
PF04042,0.6623014684751052,ha_based
PF02799,0.6609705861860006,ha_based
PF10584,0.6604351967473538,ha_based
PF14998,0.6589133120658472,ha_based
PF01129,0.6581763802946654,ha_based
PF00147,0.6571495718860442,ha_based
PF21054,0.6571399215229841,ha_based
PF01521,0.6565941869930298,ha_based
PF16794,0.6549292456629885,ha_based
PF15020,0.654857917320366,ha_based
PF17177,0.6546940903286166,ha_based
PF07894,0.654650030345305,ha_based
PF20168,0.6526820166703211,ha_based
PF00248,0.6525522799938808,ha_based
PF13916,0.6519263436710114,ha_based
PF00656,0.6518036832730224,ha_based
PF12578,0.6505720001103963,ha_based
PF17708,0.6502000304782447,ha_based
PF05794,0.6497760552463893,ha_based
PF00402,0.6487890849881592,ha_based
PF16519,0.6480363998791906,ha_based
PF02961,0.6474749210700473,ha_based
PF06009,0.6472786123464935,ha_based
PF00340,0.6468256156175739,ha_based
PF04505,0.6465239665841448,ha_based
PF04137,0.6461710577408791,ha_based
PF20179,0.6455182182115958,ha_based
PF16123,0.6447520011808012,ha_based
PF03647,0.6445730454941722,ha_based
PF00135,0.6444997296533089,ha_based
PF04900,0.6441812193461356,ha_based
PF00125,0.6439133557051708,ha_based
PF00635,0.6438997453055408,ha_based
PF02617,0.6437337613833491,ha_based
PF03921,0.6422970906340276,ha_based
PF01150,0.6421443182933014,ha_based
PF02297,0.6416805558188154,ha_based
PF13532,0.6414553594860279,ha_based
PF00618,0.641419334455796,ha_based
PF12662,0.6410120209289184,ha_based
PF18366,0.6409142240301271,ha_based
PF04142,0.640239970710614,ha_based
PF16600,0.6396215994468594,ha_based
PF00626,0.6393096463197413,ha_based
PF03637,0.6388184982142083,ha_based
PF16005,0.6374781984639574,ha_based
PF02817,0.6373405335130238,ha_based
PF09334,0.6372022345119541,ha_based
PF00294,0.6361721806545044,ha_based
PF13307,0.6352898581610584,ha_based
PF18326,0.6346669109870223,ha_based
PF17907,0.6343123760898017,ha_based
PF01073,0.633978754197304,ha_based
PF00107,0.6339112874546033,ha_based
PF18102,0.6337924946332328,ha_based
PF15317,0.633578640120668,ha_based
PF01918,0.6335344821581621,ha_based
PF16674,0.6328228281134469,ha_based
PF03189,0.6310037588621142,ha_based
PF21161,0.6300913827868357,ha_based
PF07763,0.6299160532736577,ha_based
PF01163,0.6295524174317061,ha_based
PF15385,0.6293428360006967,ha_based
PF17971,0.6292376927371297,ha_based
PF01490,0.6287627180107692,ha_based
PF01545,0.628629494163231,ha_based
PF16177,0.628553268643882,ha_based
PF08704,0.6282272409266791,ha_based
PF02063,0.6277740251636001,ha_based
PF14816,0.6273587675494601,ha_based
PF00447,0.6262494622847332,ha_based
PF18861,0.6261379998408009,ha_based
PF07004,0.6257350708262942,ha_based
PF18360,0.6248946564896155,ha_based
PF00520,0.624606153435356,ha_based
PF01866,0.6230245962997064,ha_based
PF00637,0.6218310565413069,ha_based
PF00328,0.6213955784208508,ha_based
PF00892,0.6210039001483458,ha_based
PF05741,0.6207021251483995,ha_based
PF09422,0.6206881862936319,ha_based
PF18696,0.620512334274834,ha_based
PF02375,0.6204561898572402,ha_based
PF00652,0.6194013536726637,ha_based
PF00804,0.6189690362684293,ha_based
PF13088,0.6184551843206043,ha_based
PF04675,0.6179961547958036,ha_based
PF19277,0.6176766620315678,ha_based
PF03826,0.616809322719141,ha_based
PF02966,0.616231727600366,ha_based
PF13949,0.615924060933726,ha_based
PF02852,0.6147129444233996,ha_based
PF17054,0.6147112270189684,ha_based
PF14650,0.612364815051749,ha_based
PF06814,0.6117824143210264,ha_based
PF07973,0.6116350085111993,ha_based
PF00067,0.6115404198836887,ha_based
PF09469,0.6113287768811887,ha_based
PF00613,0.6106484274807277,ha_based
PF06657,0.6102159935124007,ha_based
PF00777,0.6092274813545191,ha_based
PF10581,0.6087329449781752,ha_based
PF15035,0.6086973844571603,ha_based
PF10486,0.6083030052068544,ha_based
PF01847,0.6081543291713924,ha_based
PF15067,0.6068286988543019,ha_based
PF04511,0.6064574267875855,ha_based
PF00917,0.6064338318039998,ha_based
PF13193,0.6057287317966336,ha_based
PF02376,0.605133098631806,ha_based
PF03942,0.6050662283649733,ha_based
PF15974,0.6039300486802995,ha_based
PF09738,0.6037418884108317,ha_based
PF03765,0.6031017714561919,ha_based
PF16363,0.6016476247499762,ha_based
PF01465,0.6007285870144655,ha_based
PF15037,0.599368236624178,ha_based
PF00850,0.5990527801239162,ha_based
PF04906,0.5988500996624716,ha_based
PF21333,0.5988091601637665,ha_based
PF00836,0.5978972674496984,ha_based
PF14497,0.5970996676543106,ha_based
PF00168,0.5955298214700889,ha_based
PF00175,0.5945644581654335,ha_based
PF10223,0.5944321897805284,ha_based
PF00348,0.5941561889106955,ha_based
PF00001,0.5939365205543417,ha_based
PF13898,0.5927809529787006,ha_based
PF07527,0.5922124813355111,ha_based
PF08758,0.5914155949035869,ha_based
PF00822,0.5913235039824082,ha_based
PF21052,0.590541518599065,ha_based
PF02737,0.5894702302880197,ha_based
PF12533,0.5893922305171736,ha_based
PF13426,0.588798746759189,ha_based
PF13848,0.5878961196797313,ha_based
PF01207,0.587877187542799,ha_based
PF09769,0.5878127651496393,ha_based
PF00320,0.5877722876717849,ha_based
PF01056,0.5876888416922966,ha_based
PF02158,0.5876428033823237,ha_based
PF07678,0.5870195297286508,ha_based
PF11979,0.586010109191558,ha_based
PF02209,0.5857083186802349,ha_based
PF02948,0.5856908570080502,ha_based
PF01023,0.5854221355791754,ha_based
PF00167,0.5851796595320894,ha_based
PF02574,0.5845058057365394,ha_based
PF14438,0.5839021069748568,ha_based
PF10421,0.5830697032523449,ha_based
PF04495,0.5824417363918111,ha_based
PF18584,0.5818223192619663,ha_based
PF10591,0.5814303882345159,ha_based
PF03148,0.5813383106336458,ha_based
PF01504,0.5813274313644501,ha_based
PF00229,0.5811626801910084,ha_based
PF00011,0.580647596341296,ha_based
PF03045,0.5804384072256935,ha_based
PF04950,0.5799611129194684,ha_based
PF03568,0.5793139750464484,ha_based
PF18561,0.5777598501240354,ha_based
PF20266,0.5774130527486024,ha_based
PF15018,0.5773076150230213,ha_based
PF13837,0.5764569454941983,ha_based
PF01529,0.5762809473183128,ha_based
PF01284,0.5759740195980205,ha_based
PF01553,0.5755689306974903,ha_based
PF02475,0.5743792165423427,ha_based
PF15365,0.5742339555423668,ha_based
PF04714,0.5733993341273109,ha_based
PF13873,0.572261286073446,ha_based
PF01419,0.5721650757846874,ha_based
PF17818,0.5719222754437513,ha_based
PF01735,0.5716286901446985,ha_based
PF04116,0.5714585179991458,ha_based
PF00238,0.5713496202063076,ha_based
PF01479,0.570566827559835,ha_based
PF04757,0.5703167273787563,ha_based
PF06602,0.5701306643874549,ha_based
PF01186,0.569750255800952,ha_based
PF01267,0.5690351505104919,ha_based
PF21797,0.5675837708498496,ha_based
PF00682,0.5673807368089815,ha_based
PF12146,0.5671583307823532,ha_based
PF12931,0.5671535885345937,ha_based
PF17900,0.5670309049200475,ha_based
PF09514,0.566154440921078,ha_based
PF06292,0.5654313323708519,ha_based
PF14992,0.5642862873008974,ha_based
PF00554,0.5638887344571408,ha_based
PF03456,0.5635004411258488,ha_based
PF21148,0.563192971705631,ha_based
PF10264,0.5631571141821085,ha_based
PF06387,0.5631329638482011,ha_based
PF04666,0.5607202400820624,ha_based
PF01470,0.5606983492909977,ha_based
PF03261,0.5604641896706966,ha_based
PF18201,0.5600883508909879,ha_based
PF00616,0.559545227927288,ha_based
PF07281,0.5588629283030568,ha_based
PF08266,0.5583803181588578,ha_based
PF00210,0.5582015365144835,ha_based
PF00193,0.5576969751872638,ha_based
PF00701,0.5576067959813468,ha_based
PF02180,0.5574152530823273,ha_based
PF14772,0.556868634972796,ha_based
PF01217,0.5562958234792273,ha_based
PF03134,0.555720864265723,ha_based
PF00361,0.5554557864409455,ha_based
PF04750,0.5550018288982816,ha_based
PF12202,0.554994749361533,ha_based
PF01477,0.5543122409262093,ha_based
PF00133,0.5539922485803171,ha_based
PF01222,0.5539708706839293,ha_based
PF01160,0.553529555444574,ha_based
PF15266,0.5527928375204285,ha_based
PF06083,0.5526563326106877,ha_based
PF15024,0.5524379172376067,ha_based
PF15665,0.5520639823635347,ha_based
PF01920,0.552026826094951,ha_based
PF14915,0.551972008782921,ha_based
PF01019,0.5512173335328153,ha_based
PF16450,0.5508224193004176,ha_based
PF02394,0.5495258372792007,ha_based
PF12067,0.5485511147076715,ha_based
PF20490,0.5483900727996079,ha_based
PF10239,0.5483769732962502,ha_based
PF00385,0.5474433591306543,ha_based
PF21365,0.5463769665457368,ha_based
PF04893,0.5461951388345787,ha_based
PF05205,0.5460662215026195,ha_based
PF00918,0.5455709712761427,ha_based
PF05790,0.5450158643487921,ha_based
PF02897,0.5446926727247721,ha_based
PF12496,0.5441450716642372,ha_based
PF05210,0.5439246134955412,ha_based
PF02536,0.5433746321417031,ha_based
PF12872,0.5391943263616947,ha_based
PF12906,0.5384517732463747,ha_based
PF00083,0.5382254053760452,ha_based
PF14712,0.5381551026377013,ha_based
PF02372,0.5375258053318086,ha_based
PF00530,0.5372632787694757,ha_based
PF12075,0.5368815311762482,ha_based
PF15231,0.5366608165380345,ha_based
PF08030,0.5365150020781797,ha_based
PF00194,0.5360389092904513,ha_based
PF05189,0.535699651587278,ha_based
PF05193,0.5347775351758753,ha_based
PF21388,0.5339775282336365,ha_based
PF07992,0.5337152692535128,ha_based
PF03097,0.5330205063821002,ha_based
PF00282,0.5325299862946965,ha_based
PF04857,0.5319591047745647,ha_based
PF17777,0.5314087331453679,ha_based
PF16899,0.5314039355050777,ha_based
PF02786,0.5306018717513867,ha_based
PF15300,0.530151540721081,ha_based
PF04193,0.5291864757438709,ha_based
PF01239,0.5291854337897344,ha_based
PF01663,0.5289673306635417,ha_based
PF20871,0.5279495959408125,ha_based
PF15268,0.5277687174817501,ha_based
PF19026,0.5277657065978403,ha_based
PF05831,0.5274981943993051,ha_based
PF00538,0.5274548495772976,ha_based
PF02882,0.5269915068220906,ha_based
PF04502,0.5249673995171278,ha_based
PF03874,0.5246538466745672,ha_based
PF10602,0.5246480340498741,ha_based
PF00137,0.5239333277924082,ha_based
PF06140,0.5234561660362992,ha_based
PF13866,0.522518528773768,ha_based
PF12352,0.5219113525831939,ha_based
PF15005,0.5211915696938854,ha_based
PF08518,0.5207360955606091,ha_based
PF15519,0.520057749496661,ha_based
PF02320,0.5196907964406347,ha_based
PF19281,0.5193288268456061,ha_based
PF14927,0.5192667233170816,ha_based
PF13347,0.5186437491508428,ha_based
PF03372,0.5182322061849045,ha_based
PF09735,0.5168827686323765,ha_based
PF00111,0.5159533737839056,ha_based
PF09668,0.5155224212638916,ha_based
PF01435,0.5153860073512466,ha_based
PF00487,0.5145035849972346,ha_based
PF04732,0.5141173893000175,ha_based
PF01070,0.5135102728628202,ha_based
PF03435,0.5130942235168129,ha_based
PF06060,0.512711207610205,ha_based
PF15227,0.5126318375047073,ha_based
PF03619,0.5120679927524684,ha_based
PF02210,0.5115722223421247,ha_based
PF12301,0.5115389965429223,ha_based
PF00029,0.5114999780606265,ha_based
PF01569,0.5111864449656504,ha_based
PF03002,0.5109205409802509,ha_based
PF04547,0.5104333587079461,ha_based
PF02208,0.5099809110961527,ha_based
PF07200,0.5090812788098172,ha_based
PF19046,0.5085304041927001,ha_based
PF02862,0.5084348517037668,ha_based
PF00380,0.5082268450093327,ha_based
PF12020,0.5082067395246508,ha_based
PF03630,0.5073388681111836,ha_based
PF09066,0.5066302451659176,ha_based
PF15874,0.5066265084210608,ha_based
PF03828,0.5062028640073925,ha_based
PF12045,0.5051788937045418,ha_based
PF00322,0.5041483828913342,ha_based
PF04905,0.5039630584672589,ha_based
PF14875,0.5036063996558731,ha_based
PF07412,0.503343491102471,ha_based
PF15621,0.5031032672859654,ha_based
PF02150,0.5021896171599325,ha_based
PF03036,0.5017265929652768,ha_based
PF15118,0.5014771668197535,ha_based
PF08447,0.5012110383812246,ha_based
PF18345,0.5,ha_based
PF11851,0.5,ha_based
PF12026,0.5,ha_based
PF05064,0.5,ha_based
PF01857,0.5,ha_based
PF18264,0.5,ha_based
PF11956,0.5,ha_based
PF02141,0.5,ha_based
PF01798,0.5,ha_based
PF11413,0.5,ha_based
PF18039,0.5,ha_based
PF01841,0.5,ha_based
PF04777,0.5,ha_based
PF01805,0.5,ha_based
PF01839,0.5,ha_based
PF01755,0.5,ha_based
PF18384,0.5,ha_based
PF11569,0.5,ha_based
PF12280,0.5,ha_based
PF18104,0.5,ha_based
PF11648,0.5,ha_based
PF00324,0.5,ha_based
PF02310,0.5,ha_based
PF10541,0.5,ha_based
PF05964,0.5,ha_based
PF02770,0.5,ha_based
